,longitude,latitude,LCOH,Wind turbines,Solar platforms,Electrolyzers,Desalination equipment,Storage volume,Conversion devices,Reconversion devices,Transport medium,FPSO volume,Distance sea
97,9.48,53.75,3.3668376528311286,93.0,5.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6416.179506570626
98,9.68,53.75,3.3608932398849976,92.0,6.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6397.241430118238
99,9.88,53.75,3.365321511148896,92.0,6.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6378.316192642971
100,6.08,53.550000000000004,2.684127885265097,50.0,9.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6728.892940935161
101,6.28,53.550000000000004,2.6849633865306486,50.0,18.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6709.740847921206
102,6.48,53.550000000000004,2.702636543454905,49.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6690.59954475262
103,6.680000000000001,53.550000000000004,2.726147836056937,51.0,9.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6671.469141830832
104,6.880000000000001,53.550000000000004,2.7249760751451175,51.0,9.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6652.349750707073
105,7.08,53.550000000000004,2.787869758136492,57.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6633.2414840982065
106,7.28,53.550000000000004,2.835456831058197,61.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6614.14445590273
107,7.48,53.550000000000004,2.8834145052012277,65.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6595.058781217046
108,7.680000000000001,53.550000000000004,2.9196743746910157,64.0,0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6575.9845763518915
109,7.880000000000001,53.550000000000004,2.924086710902134,64.0,0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6556.921958849038
110,8.08,53.550000000000004,2.9362909381766515,68.0,12.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6537.871047498188
111,8.280000000000001,53.550000000000004,2.9876641170187654,69.0,0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6518.831962354108
112,8.48,53.550000000000004,3.057033714780427,71.0,-0.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6499.8048247539955
113,8.68,53.550000000000004,3.1920158466694932,79.0,-0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6480.789757335078
114,8.88,53.550000000000004,3.196504755597205,79.0,-0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6461.786884052449
115,9.08,53.550000000000004,3.332206630702172,91.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6442.79633019715
116,9.280000000000001,53.550000000000004,3.407456078782381,97.0,9.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6423.818222414497
117,9.48,53.550000000000004,3.4251771468854906,98.0,13.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6404.852688722635
118,9.68,53.550000000000004,3.4181714928737152,97.0,12.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6385.899858531395
119,9.88,53.550000000000004,3.4226734598019037,97.0,12.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6366.959862661346
120,6.08,53.35,2.8410991050053167,57.0,0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6717.841632661468
121,6.28,53.35,2.8694694614958856,60.0,-0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6698.67481893087
122,6.48,53.35,2.899079546502965,63.0,2.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6679.518788742399
123,6.680000000000001,53.35,2.9267681183220375,66.0,0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6660.373652511235
124,6.880000000000001,53.35,2.9252092725359966,66.0,0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6641.239521806804
125,7.08,53.35,3.0143918976112856,69.0,18.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6622.116509368659
